financial_period,financial_year,period,days,period_end,line,lch_network,ejt_network,operated_kms_network,pct_scheduled,lch_line,ejt_line,operated_kms_line,station_alloc_ridership,period_year,upgrade_year,train_upgrade_year,signalling_upgrade_year,post_upgrade,post_train_upgrade,post_signalling_upgrade
07_11/12,2011/2012,7.0,28.0,2011-10-15,Bakerloo,2155101.939999999,6.289447043246424,5512263.678028105,0.9747706147641702,,0.582694029892032,244020.16370452684,9518388.422383595,2011.0,,,,0,0,0
07_11/12,2011/2012,7.0,28.0,2011-10-15,Central,2155101.939999999,6.289447043246424,5512263.678028105,0.9747706147641702,,0.7258075999195807,860401.1427304647,32161496.173173856,2011.0,,,,0,0,0
07_11/12,2011/2012,7.0,28.0,2011-10-15,Waterloo & City,2155101.939999999,6.289447043246424,5512263.678028105,0.9747706147641702,,0.3562898233223169,23316.093310087344,6691021.120119606,2011.0,,,,0,0,0
07_11/12,2011/2012,7.0,28.0,2011-10-15,Circle & Hammersmith & City,2155101.939999999,6.289447043246424,5512263.678028105,0.9747706147641702,,0.835161936272652,257497.9837472112,,2011.0,2023.0,2017.0,2023.0,0,0,0
07_11/12,2011/2012,7.0,28.0,2011-10-15,District,2155101.939999999,6.289447043246424,5512263.678028105,0.9747706147641702,,0.7043639751351528,652693.2632502636,41191995.81529261,2011.0,2023.0,2017.0,2023.0,0,0,0
07_11/12,2011/2012,7.0,28.0,2011-10-15,Jubilee,2155101.939999999,6.289447043246424,5512263.678028105,0.9747706147641702,,0.4418234299097509,713700.6757314964,12233285.83417343,2011.0,2011.0,2011.0,2011.0,1,1,1
07_11/12,2011/2012,7.0,28.0,2011-10-15,Metropolitan,2155101.939999999,6.289447043246424,5512263.678028105,0.9747706147641702,,1.0298190461980472,519275.7063800105,24853368.881418195,2011.0,,2012.0,,0,0,0
07_11/12,2011/2012,7.0,28.0,2011-10-15,Northern,2155101.939999999,6.289447043246424,5512263.678028105,0.9747706147641702,,0.3998362283743934,961757.5131785464,31230090.923707817,2011.0,2014.0,2014.0,2014.0,0,0,0
07_11/12,2011/2012,7.0,28.0,2011-10-15,Piccadilly,2155101.939999999,6.289447043246424,5512263.678028105,0.9747706147641702,,0.7229684494937174,779981.6761878242,21106068.906279366,2011.0,,,,0,0,0
07_11/12,2011/2012,7.0,28.0,2011-10-15,Victoria,2155101.939999999,6.289447043246424,5512263.678028105,0.9747706147641702,,0.4906825247287805,499619.45980767306,8796946.61982059,2011.0,2016.0,2009.0,2016.0,0,1,0
08_11/12,2011/2012,8.0,28.0,2011-11-12,Bakerloo,2054498.69,6.080139843991725,5657701.1688268455,0.9747706147641702,,0.5633024912431619,250458.47696137385,9794431.910465611,2011.0,,,,0,0,0
08_11/12,2011/2012,8.0,28.0,2011-11-12,Central,2054498.69,6.080139843991725,5657701.1688268455,0.9747706147641702,,0.7016533690480337,883102.2670939226,33094214.107304573,2011.0,,,,0,0,0
08_11/12,2011/2012,8.0,28.0,2011-11-12,Waterloo & City,2054498.69,6.080139843991725,5657701.1688268455,0.9747706147641702,,0.3444328151418247,23931.2732623391,6885067.919521572,2011.0,,,,0,0,0
08_11/12,2011/2012,8.0,28.0,2011-11-12,Circle & Hammersmith & City,2054498.69,6.080139843991725,5657701.1688268455,0.9747706147641702,,0.8073684904254427,264291.9005170501,,2011.0,2023.0,2017.0,2023.0,0,0,0
08_11/12,2011/2012,8.0,28.0,2011-11-12,District,2054498.69,6.080139843991725,5657701.1688268455,0.9747706147641702,,0.6809233690090939,669914.1503509182,42386607.93882956,2011.0,2023.0,2017.0,2023.0,0,0,0
08_11/12,2011/2012,8.0,28.0,2011-11-12,Jubilee,2054498.69,6.080139843991725,5657701.1688268455,0.9747706147641702,,0.4271199394369571,732531.203718301,12588064.26330628,2011.0,2011.0,2011.0,2011.0,1,1,1
08_11/12,2011/2012,8.0,28.0,2011-11-12,Metropolitan,2054498.69,6.080139843991725,5657701.1688268455,0.9747706147641702,,0.9955475850001484,532976.4580457343,25574143.27432721,2011.0,,2012.0,,0,0,0
08_11/12,2011/2012,8.0,28.0,2011-11-12,Northern,2054498.69,6.080139843991725,5657701.1688268455,0.9747706147641702,,0.3865300345951691,987132.8594325852,32135797.105168734,2011.0,2014.0,2014.0,2014.0,0,0,0
08_11/12,2011/2012,8.0,28.0,2011-11-12,Piccadilly,2054498.69,6.080139843991725,5657701.1688268455,0.9747706147641702,,0.6989087030211667,800560.985248441,21718167.57488253,2011.0,,,,0,0,0
08_11/12,2011/2012,8.0,28.0,2011-11-12,Victoria,2054498.69,6.080139843991725,5657701.1688268455,0.9747706147641702,,0.4743530470707266,512801.5941961797,9052067.520717643,2011.0,2016.0,2009.0,2016.0,0,1,0
09_11/12,2011/2012,9.0,28.0,2011-12-10,Bakerloo,1989066.36,5.694556591855158,5694703.315169792,0.9739284302623576,,0.527579627611201,252096.5099611404,9927341.73806066,2011.0,,,,0,0,0
09_11/12,2011/2012,9.0,28.0,2011-12-10,Central,1989066.36,5.694556591855158,5694703.315169792,0.9739284302623576,,0.657156730014728,888877.877778849,33543300.52003417,2011.0,,,,0,0,0
09_11/12,2011/2012,9.0,28.0,2011-12-10,Waterloo & City,1989066.36,5.694556591855158,5694703.315169792,0.9739284302623576,,0.3225899746130537,24087.78709172004,6978497.85997437,2011.0,,,,0,0,0
09_11/12,2011/2012,9.0,28.0,2011-12-10,Circle & Hammersmith & City,1989066.36,5.694556591855158,5694703.315169792,0.9739284302623576,,0.7561677325154974,266020.4060157269,,2011.0,2023.0,2017.0,2023.0,0,0,0
09_11/12,2011/2012,9.0,28.0,2011-12-10,District,1989066.36,5.694556591855158,5694703.315169792,0.9739284302623576,,0.6377413610594308,674295.4813347945,42961791.55386587,2011.0,2023.0,2017.0,2023.0,0,0,0
09_11/12,2011/2012,9.0,28.0,2011-12-10,Jubilee,1989066.36,5.694556591855158,5694703.315169792,0.9739284302623576,,0.4000333428246737,737322.0588716458,12758883.506962838,2011.0,2011.0,2011.0,2011.0,1,1,1
09_11/12,2011/2012,9.0,28.0,2011-12-10,Metropolitan,1989066.36,5.694556591855158,5694703.315169792,0.9739284302623576,,0.9324131036673888,536462.197626081,25921182.79683896,2011.0,,2012.0,,0,0,0
09_11/12,2011/2012,9.0,28.0,2011-12-10,Northern,1989066.36,5.694556591855158,5694703.315169792,0.9739284302623576,,0.3620175214603038,993588.8445464524,32571877.85920547,2011.0,2014.0,2014.0,2014.0,0,0,0
09_11/12,2011/2012,9.0,28.0,2011-12-10,Piccadilly,1989066.36,5.694556591855158,5694703.315169792,0.9739284302623576,,0.6545861220325478,805796.7645603339,22012881.74865442,2011.0,,,,0,0,0
09_11/12,2011/2012,9.0,28.0,2011-12-10,Victoria,1989066.36,5.694556591855158,5694703.315169792,0.9739284302623576,,0.4442710760563327,516155.387383047,9174903.510038445,2011.0,2016.0,2009.0,2016.0,0,1,0
10_11/12,2011/2012,10.0,28.0,2012-01-07,Bakerloo,2043901.29,5.073401598557101,5275158.468214737,0.96410621155906,,0.4700319125666716,233523.84939640004,8107499.483297735,2012.0,,,,0,0,0
10_11/12,2011/2012,10.0,28.0,2012-01-07,Central,2043901.29,5.073401598557101,5275158.468214737,0.96410621155906,,0.5854749093771197,823391.7387202873,27394271.176505763,2012.0,,,,0,0,0
10_11/12,2011/2012,10.0,28.0,2012-01-07,Waterloo & City,2043901.29,5.073401598557101,5275158.468214737,0.96410621155906,,0.2874022703051555,22313.17191168756,5699226.367620674,2012.0,,,,0,0,0
10_11/12,2011/2012,10.0,28.0,2012-01-07,Circle & Hammersmith & City,2043901.29,5.073401598557101,5275158.468214737,0.96410621155906,,0.6736859176021691,246421.9327763072,,2012.0,2023.0,2017.0,2023.0,0,0,0
10_11/12,2011/2012,10.0,28.0,2012-01-07,District,2043901.29,5.073401598557101,5275158.468214737,0.96410621155906,,0.5681773441838496,624618.2323435262,35086200.517214864,2012.0,2023.0,2017.0,2023.0,0,0,0
10_11/12,2011/2012,10.0,28.0,2012-01-07,Jubilee,2043901.29,5.073401598557101,5275158.468214737,0.96410621155906,,0.3563982143694291,683001.464237355,10419973.863049978,2012.0,2011.0,2011.0,2011.0,1,1,1
10_11/12,2011/2012,10.0,28.0,2012-01-07,Metropolitan,2043901.29,5.073401598557101,5275158.468214737,0.96410621155906,,0.830706667737343,496939.51520632167,21169410.873216573,2012.0,,2012.0,,0,1,0
10_11/12,2011/2012,10.0,28.0,2012-01-07,Northern,2043901.29,5.073401598557101,5275158.468214737,0.96410621155906,,0.3225291104682906,920388.3533793262,26600925.99624092,2012.0,2014.0,2014.0,2014.0,0,0,0
10_11/12,2011/2012,10.0,28.0,2012-01-07,Piccadilly,2043901.29,5.073401598557101,5275158.468214737,0.96410621155906,,0.5831847000455083,746431.4453234592,17977564.60008543,2012.0,,,,0,0,0
10_11/12,2011/2012,10.0,28.0,2012-01-07,Victoria,2043901.29,5.073401598557101,5275158.468214737,0.96410621155906,,0.3958105519015644,478128.76492006617,7492995.348568987,2012.0,2016.0,2009.0,2016.0,0,1,0
11_11/12,2011/2012,11.0,28.0,2012-02-04,Bakerloo,2073883.69,5.587845802794633,5730948.297897949,0.9710901317433652,,0.5176932672868217,253701.0243921257,9181001.936950022,2012.0,,,,0,0,0
11_11/12,2011/2012,11.0,28.0,2012-02-04,Central,2073883.69,5.587845802794633,5730948.297897949,0.9710901317433652,,0.644842213148462,894535.3039070397,31021507.58701409,2012.0,,,,0,0,0
11_11/12,2011/2012,11.0,28.0,2012-02-04,Waterloo & City,2073883.69,5.587845802794633,5730948.297897949,0.9710901317433652,,0.3165449331460482,24241.0982264324,6453852.809739428,2012.0,,,,0,0,0
11_11/12,2011/2012,11.0,28.0,2012-02-04,Circle & Hammersmith & City,2073883.69,5.587845802794633,5730948.297897949,0.9710901317433652,,0.7419978399001095,267713.54163452075,,2012.0,2023.0,2017.0,2023.0,0,0,0
11_11/12,2011/2012,11.0,28.0,2012-02-04,District,2073883.69,5.587845802794633,5730948.297897949,0.9710901317433652,,0.6257906704731749,678587.1584814425,39731914.33096967,2012.0,2023.0,2017.0,2023.0,0,0,0
11_11/12,2011/2012,11.0,28.0,2012-02-04,Jubilee,2073883.69,5.587845802794633,5730948.297897949,0.9710901317433652,,0.3925370833750097,742014.8802198103,11799667.75412217,2012.0,2011.0,2011.0,2011.0,1,1,1
11_11/12,2011/2012,11.0,28.0,2012-02-04,Metropolitan,2073883.69,5.587845802794633,5730948.297897949,0.9710901317433652,,0.914940533781082,539876.6095824458,23972422.40119607,2012.0,,2012.0,,0,1,0
11_11/12,2011/2012,11.0,28.0,2012-02-04,Northern,2073883.69,5.587845802794633,5730948.297897949,0.9710901317433652,,0.3552336437789373,999912.7228095296,30123116.701922253,2012.0,2014.0,2014.0,2014.0,0,0,0
11_11/12,2011/2012,11.0,28.0,2012-02-04,Piccadilly,2073883.69,5.587845802794633,5730948.297897949,0.9710901317433652,,0.6423197760118463,810925.4057199346,20357948.31131995,2012.0,,,,0,0,0
11_11/12,2011/2012,11.0,28.0,2012-02-04,Victoria,2073883.69,5.587845802794633,5730948.297897949,0.9710901317433652,,0.4359458418931412,519440.5529246669,8485132.185390858,2012.0,2016.0,2009.0,2016.0,0,1,0
12_11/12,2011/2012,12.0,28.0,2012-03-03,Bakerloo,2604341.45,6.593852221433826,5559546.584605856,0.9589091106975124,,0.6108960449147173,246113.31150685696,9354807.096112773,2012.0,,,,0,0,0
12_11/12,2011/2012,12.0,28.0,2012-03-03,Central,2604341.45,6.593852221433826,5559546.584605856,0.9589091106975124,,0.7609362193775557,867781.4621831197,31608774.43442973,2012.0,,,,0,0,0
12_11/12,2011/2012,12.0,28.0,2012-03-03,Waterloo & City,2604341.45,6.593852221433826,5559546.584605856,0.9589091106975124,,0.3735340208501819,23516.09329668693,6576030.424177702,2012.0,,,,0,0,0
12_11/12,2011/2012,12.0,28.0,2012-03-03,Circle & Hammersmith & City,2604341.45,6.593852221433826,5559546.584605856,0.9589091106975124,,0.8755832350415796,259706.7411326768,,2012.0,2023.0,2017.0,2023.0,0,0,0
12_11/12,2011/2012,12.0,28.0,2012-03-03,District,2604341.45,6.593852221433826,5559546.584605856,0.9589091106975124,,0.7384547369915607,658291.913168482,40484077.5198633,2012.0,2023.0,2017.0,2023.0,0,0,0
12_11/12,2011/2012,12.0,28.0,2012-03-03,Jubilee,2604341.45,6.593852221433826,5559546.584605856,0.9589091106975124,,0.4632073987999039,719822.6329429414,12023046.765057666,2012.0,2011.0,2011.0,2011.0,1,1,1
12_11/12,2011/2012,12.0,28.0,2012-03-03,Metropolitan,2604341.45,6.593852221433826,5559546.584605856,0.9589091106975124,,1.079661623471245,523729.93174857,24426243.315249894,2012.0,,2012.0,,0,1,0
12_11/12,2011/2012,12.0,28.0,2012-03-03,Northern,2604341.45,6.593852221433826,5559546.584605856,0.9589091106975124,,0.4191880438054145,970007.2438340908,30693376.14950876,2012.0,2014.0,2014.0,2014.0,0,0,0
12_11/12,2011/2012,12.0,28.0,2012-03-03,Piccadilly,2604341.45,6.593852221433826,5559546.584605856,0.9589091106975124,,0.7579596559032411,786672.1762948037,20743343.769329347,2012.0,,,,0,0,0
12_11/12,2011/2012,12.0,28.0,2012-03-03,Victoria,2604341.45,6.593852221433826,5559546.584605856,0.9589091106975124,,0.5144312422784254,503905.0784976272,8645763.863733446,2012.0,2016.0,2009.0,2016.0,0,1,0
13_11/12,2011/2012,13.0,28.0,2012-03-31,Bakerloo,1997430.93,5.805872263649911,5682739.548046111,0.9739030321257128,,0.5378926133064812,251566.8908096328,9477493.09081589,2012.0,,,,0,0,0
13_11/12,2011/2012,13.0,28.0,2012-03-31,Central,1997430.93,5.805872263649911,5682739.548046111,0.9739030321257128,,0.6700026543103369,887010.4709373355,32023315.73848782,2012.0,,,,0,0,0
13_11/12,2011/2012,13.0,28.0,2012-03-31,Waterloo & City,1997430.93,5.805872263649911,5682739.548046111,0.9739030321257128,,0.3288958773043475,24037.18205413669,6662273.4461341305,2012.0,,,,0,0,0
13_11/12,2011/2012,13.0,28.0,2012-03-31,Circle & Hammersmith & City,1997430.93,5.805872263649911,5682739.548046111,0.9739030321257128,,0.7709490974517716,265461.5347257615,,2012.0,2023.0,2017.0,2023.0,0,0,0
13_11/12,2011/2012,13.0,28.0,2012-03-31,District,1997430.93,5.805872263649911,5682739.548046111,0.9739030321257128,,0.6502077589066604,672878.8817922425,41015016.24143528,2012.0,2023.0,2017.0,2023.0,0,0,0
13_11/12,2011/2012,13.0,28.0,2012-03-31,Jubilee,1997430.93,5.805872263649911,5682739.548046111,0.9739030321257128,,0.4078530878001683,735773.0493940151,12180726.066894488,2012.0,2011.0,2011.0,2011.0,1,1,1
13_11/12,2011/2012,13.0,28.0,2012-03-31,Metropolitan,1997430.93,5.805872263649911,5682739.548046111,0.9739030321257128,,0.9506396660609242,535335.1663396645,24746587.48987612,2012.0,,2012.0,,0,1,0
13_11/12,2011/2012,13.0,28.0,2012-03-31,Northern,1997430.93,5.805872263649911,5682739.548046111,0.9739030321257128,,0.3690941433101003,991501.4547572116,31095912.23015805,2012.0,2014.0,2014.0,2014.0,0,0,0
13_11/12,2011/2012,13.0,28.0,2012-03-31,Piccadilly,1997430.93,5.805872263649911,5682739.548046111,0.9739030321257128,,0.6673817967696808,804103.8994000832,21015387.622041862,2012.0,,,,0,0,0
13_11/12,2011/2012,13.0,28.0,2012-03-31,Victoria,1997430.93,5.805872263649911,5682739.548046111,0.9739030321257128,,0.4529555684294389,515071.0178360271,8759150.930798804,2012.0,2016.0,2009.0,2016.0,0,1,0
01_12/13,2012/2013,1.0,28.0,2012-04-28,Bakerloo,1976895.6400000004,5.356367104066781,5779011.554149411,0.9686789769482956,,0.496247621132486,255828.71717746972,8806112.335122824,2012.0,,,,0,0,0
01_12/13,2012/2013,1.0,28.0,2012-04-28,Central,1976895.6400000004,5.356367104066781,5779011.554149411,0.9686789769482956,,0.6181293721624523,902037.4269943188,30296171.137140065,2012.0,,,,0,0,0
01_12/13,2012/2013,1.0,28.0,2012-04-28,Waterloo & City,1976895.6400000004,5.356367104066781,5779011.554149411,0.9686789769482956,,0.3034319354364664,24444.398981440296,6360552.326500732,2012.0,,,,0,0,0
01_12/13,2012/2013,1.0,28.0,2012-04-28,Circle & Hammersmith & City,1976895.6400000004,5.356367104066781,5779011.554149411,0.9686789769482956,,0.7112602890619932,269958.7520054267,,2012.0,2023.0,2017.0,2023.0,0,0,0
01_12/13,2012/2013,1.0,28.0,2012-04-28,District,1976895.6400000004,5.356367104066781,5779011.554149411,0.9686789769482956,,0.5998670470967542,684278.207639748,38706177.94428176,2012.0,2023.0,2017.0,2023.0,0,0,0
01_12/13,2012/2013,1.0,28.0,2012-04-28,Jubilee,1976895.6400000004,5.356367104066781,5779011.554149411,0.9686789769482956,,0.3762760811088716,748237.8732528278,12295976.46193265,2012.0,2011.0,2011.0,2011.0,1,1,1
01_12/13,2012/2013,1.0,28.0,2012-04-28,Metropolitan,1976895.6400000004,5.356367104066781,5779011.554149411,0.9686789769482956,,0.8770387641819476,544404.346787831,23336267.845778428,2012.0,,2012.0,,0,1,0
01_12/13,2012/2013,1.0,28.0,2012-04-28,Northern,1976895.6400000004,5.356367104066781,5779011.554149411,0.9686789769482956,,0.3405179510937209,1008298.605725821,28873877.243045382,2012.0,2014.0,2014.0,2014.0,0,0,0
01_12/13,2012/2013,1.0,28.0,2012-04-28,Piccadilly,1976895.6400000004,5.356367104066781,5779011.554149411,0.9686789769482956,,0.6157114279711707,817726.3247912573,19390501.086708963,2012.0,,,,0,0,0
01_12/13,2012/2013,1.0,28.0,2012-04-28,Victoria,1976895.6400000004,5.356367104066781,5779011.554149411,0.9686789769482956,,0.4178866148209171,523796.9007932694,8642596.691719538,2012.0,2016.0,2009.0,2016.0,0,1,0
02_12/13,2012/2013,2.0,28.0,2012-05-26,Bakerloo,2398403.1300000004,5.880063676707193,5769291.822766979,0.9691117047606644,,0.5447661735989004,255398.43833348795,9193303.29461526,2012.0,,,,0,0,0
02_12/13,2012/2013,2.0,28.0,2012-05-26,Central,2398403.1300000004,5.880063676707193,5769291.822766979,0.9691117047606644,,0.678564407207767,900520.2883962848,31628246.305514883,2012.0,,,,0,0,0
02_12/13,2012/2013,2.0,28.0,2012-05-26,Waterloo & City,2398403.1300000004,5.880063676707193,5769291.822766979,0.9691117047606644,,0.3330987341323729,24403.28589667168,6640215.844802342,2012.0,,,,0,0,0
02_12/13,2012/2013,2.0,28.0,2012-05-26,Circle & Hammersmith & City,2398403.1300000004,5.880063676707193,5769291.822766979,0.9691117047606644,,0.780800813152321,269504.70782689494,,2012.0,2023.0,2017.0,2023.0,0,0,0
02_12/13,2012/2013,2.0,28.0,2012-05-26,District,2398403.1300000004,5.880063676707193,5769291.822766979,0.9691117047606644,,0.6585165590702672,683127.3187192484,40408027.93281275,2012.0,2023.0,2017.0,2023.0,0,0,0
02_12/13,2012/2013,2.0,28.0,2012-05-26,Jubilee,2398403.1300000004,5.880063676707193,5769291.822766979,0.9691117047606644,,0.4130649139529965,746979.4104395882,12836611.27818448,2012.0,2011.0,2011.0,2011.0,1,1,1
02_12/13,2012/2013,2.0,28.0,2012-05-26,Metropolitan,2398403.1300000004,5.880063676707193,5769291.822766979,0.9691117047606644,,0.962787590942934,543488.712000701,24362326.97315764,2012.0,,2012.0,,0,1,0
02_12/13,2012/2013,2.0,28.0,2012-05-26,Northern,2398403.1300000004,5.880063676707193,5769291.822766979,0.9691117047606644,,0.3738106811186893,1006602.7462333963,30143416.37774524,2012.0,2014.0,2014.0,2014.0,0,0,0
02_12/13,2012/2013,2.0,28.0,2012-05-26,Piccadilly,2398403.1300000004,5.880063676707193,5769291.822766979,0.9691117047606644,,0.6759100585540563,816350.9892088933,20243071.03302424,2012.0,,,,0,0,0
02_12/13,2012/2013,2.0,28.0,2012-05-26,Victoria,2398403.1300000004,5.880063676707193,5769291.822766979,0.9691117047606644,,0.4587437449768882,522915.9257118119,9022598.124613632,2012.0,2016.0,2009.0,2016.0,0,1,0
03_12/13,2012/2013,3.0,28.0,2012-06-23,Bakerloo,2453426.7,5.486380469489856,5797899.560349933,0.9669594335283604,,0.5082928790569557,256664.86265858583,8905392.068326013,2012.0,,,,0,0,0
03_12/13,2012/2013,3.0,28.0,2012-06-23,Central,2453426.7,5.486380469489856,5797899.560349933,0.9669594335283604,,0.6331330263893399,904985.628145074,30637728.87262079,2012.0,,,,0,0,0
03_12/13,2012/2013,3.0,28.0,2012-06-23,Waterloo & City,2453426.7,5.486380469489856,5797899.560349933,0.9669594335283604,,0.3107970406162402,24524.292567947832,6432260.920937043,2012.0,,,,0,0,0
03_12/13,2012/2013,3.0,28.0,2012-06-23,Circle & Hammersmith & City,2453426.7,5.486380469489856,5797899.560349933,0.9669594335283604,,0.7285244798980786,270841.0798107938,,2012.0,2023.0,2017.0,2023.0,0,0,0
03_12/13,2012/2013,3.0,28.0,2012-06-23,District,2453426.7,5.486380469489856,5797899.560349933,0.9669594335283604,,0.6144274258169202,686514.6888974298,39142549.73621279,2012.0,2023.0,2017.0,2023.0,0,0,0
03_12/13,2012/2013,3.0,28.0,2012-06-23,Jubilee,2453426.7,5.486380469489856,5797899.560349933,0.9669594335283604,,0.385409308664546,750683.3990070232,12434600.773792095,2012.0,2011.0,2011.0,2011.0,1,1,1
03_12/13,2012/2013,3.0,28.0,2012-06-23,Metropolitan,2453426.7,5.486380469489856,5797899.560349933,0.9669594335283604,,0.8983268422995239,546183.6671060845,23599359.929721814,2012.0,,2012.0,,0,1,0
03_12/13,2012/2013,3.0,28.0,2012-06-23,Northern,2453426.7,5.486380469489856,5797899.560349933,0.9669594335283604,,0.3487832331306918,1011594.1087955897,29199400.098096635,2012.0,2014.0,2014.0,2014.0,0,0,0
03_12/13,2012/2013,3.0,28.0,2012-06-23,Piccadilly,2453426.7,5.486380469489856,5797899.560349933,0.9669594335283604,,0.6306563922211381,820398.9652157079,19609108.765251342,2012.0,,,,0,0,0
03_12/13,2012/2013,3.0,28.0,2012-06-23,Victoria,2453426.7,5.486380469489856,5797899.560349933,0.9669594335283604,,0.4280298413964207,525508.8681456957,8740032.956564179,2012.0,2016.0,2009.0,2016.0,0,1,0
04_12/13,2012/2013,4.0,28.0,2012-07-21,Bakerloo,1745716.6900000004,5.497918102708977,5868754.670612574,0.9787053173444462,,0.5093617981446973,259801.518779466,9620206.14738897,2012.0,,,,0,0,0
04_12/13,2012/2013,4.0,28.0,2012-07-21,Central,1745716.6900000004,5.497918102708977,5868754.670612574,0.9787053173444462,,0.6344644791892351,916045.2982550638,33096944.56808199,2012.0,,,,0,0,0
04_12/13,2012/2013,4.0,28.0,2012-07-21,Waterloo & City,1745716.6900000004,5.497918102708977,5868754.670612574,0.9787053173444462,,0.3114506340518687,24823.99963184708,6948562.800878477,2012.0,,,,0,0,0
04_12/13,2012/2013,4.0,28.0,2012-07-21,Circle & Hammersmith & City,1745716.6900000004,5.497918102708977,5868754.670612574,0.9787053173444462,,0.7300565370142335,274150.9809868825,,2012.0,2023.0,2017.0,2023.0,0,0,0
04_12/13,2012/2013,4.0,28.0,2012-07-21,District,1745716.6900000004,5.497918102708977,5868754.670612574,0.9787053173444462,,0.6157195415056275,694904.4641035071,42284426.63811615,2012.0,2023.0,2017.0,2023.0,0,0,0
04_12/13,2012/2013,4.0,28.0,2012-07-21,Jubilee,1745716.6900000004,5.497918102708977,5868754.670612574,0.9787053173444462,,0.386219808641231,759857.3687274932,13432695.819180088,2012.0,2011.0,2011.0,2011.0,1,1,1
04_12/13,2012/2013,4.0,28.0,2012-07-21,Metropolitan,1745716.6900000004,5.497918102708977,5868754.670612574,0.9787053173444462,,0.9002159868229453,552858.4815890936,25493622.934114203,2012.0,,2012.0,,0,1,0
04_12/13,2012/2013,4.0,28.0,2012-07-21,Northern,1745716.6900000004,5.497918102708977,5868754.670612574,0.9787053173444462,,0.3495167099719753,1023956.6223875677,31543164.6544656,2012.0,2014.0,2014.0,2014.0,0,0,0
04_12/13,2012/2013,4.0,28.0,2012-07-21,Piccadilly,1745716.6900000004,5.497918102708977,5868754.670612574,0.9787053173444462,,0.6319826367609044,830424.9166028698,21183084.050756466,2012.0,,,,0,0,0
04_12/13,2012/2013,4.0,28.0,2012-07-21,Victoria,1745716.6900000004,5.497918102708977,5868754.670612574,0.9787053173444462,,0.4289299706062584,531931.0195487826,9441574.063445585,2012.0,2016.0,2009.0,2016.0,0,1,0
05_12/13,2012/2013,5.0,28.0,2012-08-18,Bakerloo,1728724.22,5.279414553241339,6307700.848274038,0.9787173383175616,,0.4891182516278811,279233.04897954955,10225812.51992842,2012.0,,,,0,0,0
05_12/13,2012/2013,5.0,28.0,2012-08-18,Central,1728724.22,5.279414553241339,6307700.848274038,0.9787173383175616,,0.6092489815910304,984559.7625326863,35180446.7545144,2012.0,,,,0,0,0
05_12/13,2012/2013,5.0,28.0,2012-08-18,Waterloo & City,1728724.22,5.279414553241339,6307700.848274038,0.9787173383175616,,0.2990726633813437,26680.6796882195,7385985.22693997,2012.0,,,,0,0,0
05_12/13,2012/2013,5.0,28.0,2012-08-18,Circle & Hammersmith & City,1728724.22,5.279414553241339,6307700.848274038,0.9787173383175616,,0.7010419279077315,294655.76129554247,,2012.0,2023.0,2017.0,2023.0,0,0,0
05_12/13,2012/2013,5.0,28.0,2012-08-18,District,1728724.22,5.279414553241339,6307700.848274038,0.9787173383175616,,0.5912490232508583,746878.9758147429,44946294.56889539,2012.0,2023.0,2017.0,2023.0,0,0,0
05_12/13,2012/2013,5.0,28.0,2012-08-18,Jubilee,1728724.22,5.279414553241339,6307700.848274038,0.9787173383175616,,0.3708702895166665,816689.9518376706,14278304.121522691,2012.0,2011.0,2011.0,2011.0,1,1,1
05_12/13,2012/2013,5.0,28.0,2012-08-18,Metropolitan,1728724.22,5.279414553241339,6307700.848274038,0.9787173383175616,,0.8644387371925069,594208.8414016163,27098484.64616886,2012.0,,2012.0,,0,1,0
05_12/13,2012/2013,5.0,28.0,2012-08-18,Northern,1728724.22,5.279414553241339,6307700.848274038,0.9787173383175616,,0.335625880697982,1100542.1794119254,33528854.070278183,2012.0,2014.0,2014.0,2014.0,0,0,0
05_12/13,2012/2013,5.0,28.0,2012-08-18,Piccadilly,1728724.22,5.279414553241339,6307700.848274038,0.9787173383175616,,0.6068657749316725,892535.5113433418,22516590.889864974,2012.0,,,,0,0,0
05_12/13,2012/2013,5.0,28.0,2012-08-18,Victoria,1728724.22,5.279414553241339,6307700.848274038,0.9787173383175616,,0.4118830231436657,571716.1359687424,10035935.278997883,2012.0,2016.0,2009.0,2016.0,0,1,0
06_12/13,2012/2013,6.0,28.0,2012-09-15,Bakerloo,1100217.39,4.24367899815145,6170224.893217033,0.9876082612996648,,0.3931611793530074,273147.1817174001,9332294.921099724,2012.0,,,,0,0,0
06_12/13,2012/2013,6.0,28.0,2012-09-15,Central,1100217.39,4.24367899815145,6170224.893217033,0.9876082612996648,,0.4897242074380488,963101.342591621,32106427.1351879,2012.0,,,,0,0,0
06_12/13,2012/2013,6.0,28.0,2012-09-15,Waterloo & City,1100217.39,4.24367899815145,6170224.893217033,0.9876082612996648,,0.240399454847396,26099.17590261881,6740607.877013178,2012.0,,,,0,0,0
06_12/13,2012/2013,6.0,28.0,2012-09-15,Circle & Hammersmith & City,1100217.39,4.24367899815145,6170224.893217033,0.9876082612996648,,0.5635088656675237,288233.756959646,,2012.0,2023.0,2017.0,2023.0,0,0,0
06_12/13,2012/2013,6.0,28.0,2012-09-15,District,1100217.39,4.24367899815145,6170224.893217033,0.9876082612996648,,0.4752555491416678,730600.7941155861,41018948.44151619,2012.0,2023.0,2017.0,2023.0,0,0,0
